Station_Id,Station_Name,,Latitude,Longitude,Municipality,State_Province,Country,District,TimeZone_LongName,TimeZone_Code,TimeZone_Offset,Station_Location,Station_Type,Station_WFElevation,Station_FirstDate,Station_WFElevation2,,
584,Goderich,,43.77,-81.72,,ON,,,America/New_York,EST,-5,,,,2007-12-11 22:00,,,0
585,Columbia River Bar,,46.12,-124.51,,OR,,,America/Los_Angeles,PST,-8,,,,,,,0
586,Astoria Airport,,46.1634,-123.8837,,OR,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:55,,,0
587,Scappoose,,45.77278,-122.86111,,OR,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,,,0
588,Pearson Field,,45.62028,-122.65639,,OR,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,,,0
589,PDX,,45.58333,-122.6,,OR,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,,,0
590,Stonewall Bank Buoy,,44.62,-124.53,,OR,,,America/Los_Angeles,PST,-8,,,,,,,0
591,North Bend,,43.417,-124.246,,OR,,,America/Los_Angeles,PST,-8,,,,2007-12-11 21:55,,,0
594,St. Georges Buoy,,41.85,-124.38,,OR,,,America/Los_Angeles,PST,-8,,,,,,,0
595,Crescent City,,41.78,-124.24,,CA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:56,,,0
597,Destruction Island,,47.68,-124.49,,WA,,,America/Los_Angeles,PST,-8,,,,,,,0
598,Cape Elizabeth Buoy,,47.34,-124.75,,WA,US,Grays Harbor County,America/Los_Angeles,PST,-8,,,,,,,0
599,Whidbey Island NAS,,48.3518,-122.6559,,WA,,,America/Los_Angeles,PST,-8,,,,2007-12-11 21:55,,,0
600,Smith Island,,48.31845,-122.84375,,WA,,,America/Los_Angeles,PST,-8,,,,,,,0
601,Bremerton Airport,,47.48333,-122.63333,,WA,US,Kitsap County,America/Los_Angeles,PST,-8,,,,2007-12-11 21:55,,,0
602,Shelton,,47.23806,-123.14083,,WA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,,,0
603,Olympia,,46.9733,-122.9033,,WA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:54,,,0
604,Tacoma Narrows,,47.2675,-122.57611,,WA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,,,0
605,Seatac,,47.44469,-122.31437,,WA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,,,0
606,Boeing Field,,47.53028,-122.31389,,WA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,,,0
607,Renton,,47.49333,-122.21444,,WA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,,,0
608,Everett Airport,,47.91,-122.28,,WA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,,,0
609,Pompano Beach,,26.2464,-80.111,Pompano Beach,FL,US,Broward County,America/New_York,EST,-5,,ASOS,19,2007-12-11 21:53,32,,0
610,Ft Laud Exec,,26.199,-80.1776,Fort Lauderdale,FL,US,Broward County,America/New_York,EST,-5,,ASOS,13,2007-12-11 21:53,32,,0
611,Homestead AFB,,25.4798,-80.39267,,FL,,,America/New_York,EST,-5,,AWOS,3,2007-12-11 21:58,0,,0
612,Kendall,,25.6423,-80.4347,Miami,FL,US,Miami-Dade,America/New_York,EST,-5,,ASOS,9,2007-12-11 21:53,32,,0
613,Miami Intl Airport,,25.7881,-80.317,Miami,FL,US,Miami-Dade,America/New_York,EST,-5,,ASOS,13,2007-12-11 21:53,32,,0
615,Ft Laud Airport,,26.0681,-80.1523,Fort Lauderdale,FL,US,Broward,America/New_York,EST,-5,,ASOS,9,2007-12-11 21:53,32,,0
616,Craig Airport,,30.3371,-81.5128,Jacksonville,FL,US,Duval,America/New_York,EST,-5,,ASOS,42,2007-12-11 21:53,32,,0
618,Daytona Airport,,29.1735,-81.0719,Daytona Beach,FL,US,Volusia,America/New_York,EST,-5,,ASOS,32,2007-12-11 21:53,32,,0
620,Sanford,,28.7795,-81.2436,Sanford,FL,US,Seminole,America/New_York,EST,-5,,ASOS,55,2007-12-11 21:53,32,,0
623,Space Coast Airport,,28.5075,-80.7976,Titusville,FL,US,Brevard,America/New_York,EST,-5,,AWOS,28,2007-12-11 21:42,33,,0
624,Patrick AFB,,28.2243,-80.6154,Patrick AFB,FL,,Brevard,America/New_York,EST,-5,,AWOS,0,2007-12-11 21:55,33,,0
625,Melbourne Airport,,28.0997,-80.6356,Melbourne,FL,US,Brevard,America/New_York,EST,-5,,ASOS,32,2007-12-11 21:53,32,,0
626,Vero Beach,,27.6553,-80.4143,Vero Beach,FL,US,Indian River,America/New_York,EST,-5,,ASOS,22,2007-12-11 21:53,32,,0
628,Race Rocks,,48.3,-123.533,,BC,,,America/Los_Angeles,PST,-8,,,,2007-12-11 22:00,,,0
629,Victoria Harbour,,48.42359,-123.37136,,BC,,,America/Los_Angeles,PST,-8,,,,2007-12-11 22:00,,,0
630,Sheringham Point,,48.38,-123.92,,FALSE,CA,Capital Regional District,America/Los_Angeles,PST,-8,,,,2007-12-11 22:00,,,0
631,Friday Harbor Airport,,48.527,-123.0227,,WA,US,San Juan County,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,,,0
632,Catalina Island,,33.405,-118.4158,,CA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:51,33,,0
633,Munn Field,,33.3013,-117.3551,,CA,,,America/Los_Angeles,PST,-8,,,,2007-12-11 21:56,,,0
634,Oceanside Airport,,33.22,-117.35,Oceanside,CA,US,San Diego County,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:52,33,,0
635,Carlsbad Airport,,33.1283,-117.2801,,CA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,33,,0
636,San Diego Airport,,32.7336,-117.1831,,CA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:51,33,,0
637,Brown Field,,32.5723,-116.9802,,CA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,33,,0
638,Air Station Miramar,,32.8684,-117.1425,,CA,,,America/Los_Angeles,PST,-8,,,,2007-12-11 21:55,,,0
639,Tanner Banks,,32.4333,-119.53306,,CA,,,America/Los_Angeles,PST,-8,,,,,,,0
640,Kaneohe Bay,,21.4523,-157.766,Kailua,HI,,Honolulu,Pacific/Honolulu,HST,-10,,AWOS,3,2007-12-11 21:57,33,,0
641,Honolulu Airport,,21.32,-157.94,Honolulu,HI,,Honolulu,Pacific/Honolulu,HST,-10,,ASOS,6,2007-12-11 21:53,32,,0
642,Molokai Airport,,21.15,-157.1,,HI,,Maui,Pacific/Honolulu,HST,-10,,ASOS,442,2007-12-11 21:54,32,,0
643,Kahului Airport,,20.9,-156.43,Kahului,HI,,Maui,Pacific/Honolulu,HST,-10,,ASOS,22,2007-12-11 21:54,32,,0
644,Santa Maria Airport,,34.9,-120.45,,CA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:51,,,0
645,Vandenberg AFB,,34.73,-120.58,,CA,,,America/Los_Angeles,PST,-8,,,,2007-12-11 21:55,,,0
650,Oxnard,,34.2008,-119.2072,,CA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:51,33,,0
652,LAX,,33.93,-118.429,,CA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:50,33,,0
653,Catalina Ridge,,33.745,-119.08389,,CA,,,America/Los_Angeles,PST,-8,,,,,,,0
654,John Wayne Airport,,33.68,-117.8664,,CA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,33,,0
656,Ontario Airport,,34.05,-117.6,,CA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,33,,0
657,Palmdale,,34.6294,-118.0846,,CA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,33,,0
658,Santa Monica Airport,,34.0158,-118.4514,,CA,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:51,33,,0
659,Ardmore,,34.3032,-97.0195,,TX,,,America/Chicago,CST,-6,,,,2007-12-11 22:55,,,0
660,Ft. Worth-Alliance Airport,,32.9716,-97.3179,Fort Worth,TX,US,Tarrant,America/Chicago,CST,-6,,ASOS,721,2007-12-11 21:49,32,,0
661,Ft. Worth-Meacham Airport,,32.8248,-97.364,Fort Worth,TX,US,Tarrant,America/Chicago,CST,-6,,ASOS,705,2007-12-11 21:53,32,,0
662,Waco Airport,,31.618,-97.2283,Waco,TX,US,McLennan,America/Chicago,CST,-6,,ASOS,508,2007-12-11 21:51,32,,0
663,Camp Mabry,,30.32075,-97.76012,,TX,,,America/Chicago,CST,-6,,ASOS,,2007-12-11 21:51,33,,0
665,Dallas-Redbird,,32.6759,-96.8645,Dallas,TX,US,Dallas,America/Chicago,CST,-6,,ASOS,659,2007-12-11 21:53,32,,0
666,Dallas-Love Field,,32.8542,-96.8551,Dallas,TX,US,Dallas,America/Chicago,CST,-6,,ASOS,488,2007-12-11 21:53,32,,0
667,Denison,,41.9864,-95.3807,,TX,,,America/Chicago,CST,-6,,,,2007-12-11 21:55,,,0
668,Freeport Buoy,,27.91,-95.345,,TX,,,America/Chicago,CST,-6,,Buoy,,,10.5,,0
669,Nederland,,29.9521,-94.0262,Beaumont,TX,US,Jefferson,America/Chicago,CST,-6,,ASOS,16,2007-12-11 21:53,32,,0
670,Angleton,,29.1154,-95.4632,Angleton,TX,,Brazoria,America/Chicago,CST,-6,,ASOS,26,2007-12-11 21:53,32,,0
671,Elizabeth City Airport,,36.2577,-76.1716,Elizabeth City,NC,US,Pasquotank County,America/New_York,EST,-5,,ASOS,13,2007-12-11 21:54,32,,0
672,Edenton,,36.0344,-76.5684,Edenton,NC,US,Chowan,America/New_York,EST,-5,,AWOS,11,2007-12-11 21:59,33,,0
674,Alligator Bridge,XALI,35.90065,-76.00918,Alligator,NC,US,Dare County,America/New_York,EST,-5,,Professional,2,2004-06-01 21:00,38,,0
675,Manteo,,35.9189,-75.699,Manteo,NC,US,Dare,America/New_York,EST,-5,,AWOS,9,2007-12-11 22:00,33,,0
676,Oregon Inlet CG,XORE,35.77388,-75.52501,Nags Head,NC,USA,Dare,America/New_York,EST,-5,Fixed Navaid,Professional,0,2007-08-01 5:45,34,,0
678,Cedar Island,,35.01,-76.32,,NC,,,America/New_York,EST,-5,,,,,,,0
679,Diamond Shoals Light,,35.006,-75.402,,NC,US,Dare County,America/New_York,EST,-5,,Buoy,0,,16,,0
680,MC Airport,,34.7326,-76.6566,Beaufort,NC,US,Carteret,America/New_York,EST,-5,,ASOS,6,2007-12-11 21:56,32,,0
681,Cape Lookout,,34.61068,-76.52837,Harkers Island,NC,,Carteret,America/New_York,EST,-5,,C-MAN,15,,32,,0
684,Raccoon Pt.,XRAC,38.13866,-75.7878,Westover,MD,US,Somerset County,America/New_York,EST,-5,dock,Professional,15,2001-04-24 19:00,20,,0
685,New Point Comfort,XNPC,37.32947,-76.27194,Port Haywood,VA,US,Mathews,America/New_York,EST,-5,,Professional,3,2001-04-23 4:00,42,,0
686,Newport News,,37.1322,-76.494,Newport News,VA,US,Newport News,America/New_York,EST,-5,,ASOS,748,2007-12-11 21:54,32,,0
688,Norfolk Intl,,36.9037,-76.1926,Norfolk,VA,US,Norfolk,America/New_York,EST,-5,,ASOS,32,2007-12-11 21:51,32,,0
689,VA Beach Offshore Buoy,,36.611,-74.842,,VA,,,America/New_York,EST,-5,,Buoy,0,,16,,0
690,Oceana,,36.82087,-76.0277,Virginia Beach,VA,US,Virginia Beach,America/New_York,EST,-5,,ASOS,19,2007-12-11 21:56,32,,0
693,3rd Island,XBBT,37.03652,-76.07666,Virginia Beach,VA,US,Virginia Beach,America/New_York,EST,-5,,Professional,0,2001-02-23 23:00,52,,0
694,Kiptopeke,,37.167,-75.988,Cape Charles,VA,US,Northampton,America/New_York,EST,-5,,COOPS,0,2007-12-12 0:00,32,,0
695,Silver Beach,XSIL,37.49167,-75.96528,Exmore,VA,US,Northampton County,America/New_York,EST,-5,,Professional,0,2000-11-14 5:00,25,,0
696,Melfa,,37.6517,-75.7619,Melfa,VA,,Accomack,America/New_York,EST,-5,,AWOS,46,2007-12-11 22:00,33,,0
697,Onancock,XHAK,37.6525,-75.8809,Hacksneck,VA,US,Accomack County,America/New_York,EST,-5,,Professional,6,2001-03-15 14:00,46,,0
698,Tangier Is.,TAN,37.8284,-75.99167,,VA,,,America/New_York,EST,-5,,,0,2001-04-01 5:00,42,,0
699,Wallops Island,,37.9372,-75.4662,Wallops Island,VA,,Accomack,America/New_York,EST,-5,,ASOS,32,2007-12-11 21:54,32,,0
700,Crisfield,XCRS,37.96623,-75.87718,Crisfield,MD,US,Somerset County,America/New_York,EST,-5,Navigation Aid,Professional,0,2001-03-15 3:00,21,,0
701,NW Hawaii Buoy 1,,23.4,-162.27,,HI,US,Honolulu County,Pacific/Honolulu,HST,-10,,,,,,,0
702,Western Hawaii Buoy,,19.289,-160.569,,HI,,,Pacific/Honolulu,HST,-10,,Buoy,0,,16,,0
703,South Hawaii Buoy,,17.037,-157.696,,HI,,,Pacific/Honolulu,HST,-10,,,,,,,0
704,SE Hawaii Buoy,,17.44,-152.52,,HI,,,Pacific/Honolulu,HST,-10,,,,2008-08-23 6:50,,,0
705,Hilo Airport,,19.72,-155.05,Hilo,HI,,Hawaii,Pacific/Honolulu,HST,-10,,ASOS,29,2007-12-11 21:53,32,,0
706,Kona Airport,,19.74,-156.05,Kailua-Kona,HI,,Hawaii,Pacific/Honolulu,HST,-10,,ASOS,36,2007-12-11 21:53,32,,0
707,Lihue Airport,,21.98,-159.34,Līhuʻe,HI,US,Kauai County,Pacific/Honolulu,HST,-10,,ASOS,104,2007-12-11 21:53,32,,0
708,S.B. West Buoy,,34.2739,-120.4681,,CA,,,America/Los_Angeles,PST,-8,,,,,,,0
709,S.B. East Buoy,,34.24,-119.85,,CA,,,America/Los_Angeles,PST,-8,,,,,,,0
710,Isles of Shoals,,42.96718,-70.62343,Kittery,NH,US,York,America/New_York,EST,-5,,C-MAN,42,,62,,0
711,Martin Airport,,39.3214,-76.4065,Middle River,MD,US,Baltimore,America/New_York,EST,-5,,AWOS,11,2007-12-11 21:45,33,,0
712,RRW National Airport,,38.8472,-77.0346,Arlington,VA,US,Arlington County,America/New_York,EST,-5,,ASOS,16,2007-12-11 21:52,32,,0
713,Thomas Point,,38.89899,-76.43588,Annapolis,MD,US,Anne Arundel,America/New_York,EST,-5,,C-MAN,0,,59,,0
714,Ft. Belvoir,,38.7136,-77.1777,Fort Belvoir,VA,US,Fairfax,America/New_York,EST,-5,,ASOS,59,2007-12-11 21:48,32,,0
716,Quantico,,38.5017,-77.3053,Quantico,MD,US,Stafford,America/New_York,EST,-5,,AWOS,6,2007-12-11 21:56,33,,0
717,Cove Pt.,,38.384,-76.382,,MD,,,America/New_York,EST,-5,,,,,,,0
718,Solomons Island ,,38.317,-76.452,,MD,,,America/New_York,EST,-5,,COOPS,,2007-12-12 0:00,28,,0
719,Pax NAS,,38.3,-76.4,,MD,,,America/New_York,EST,-5,,,,2007-12-11 21:52,0,,0
720,Coles Pt.,,38.142,-76.614,,VA,,,America/New_York,EST,-5,,,,,,,0
721,Lewisetta,,37.9954,-76.4646,Lottsburg,VA,,Northumberland,America/New_York,EST,-5,,COOPS,0,2007-12-12 0:00,27,,0
722,Windmill Point,,37.616,-76.291,,VA,,,America/New_York,EST,-5,,,0,,,,0
724,Lower Hooper Island,XHPR,38.26,-76.17881,Fishing Creek,MD,US,Dorchester County,America/New_York,EST,-5,,Professional,4,2001-03-15 3:00,28,,0
726,Choptank Buoy,,38.633,-76.16,,MD,,,America/New_York,EST,-5,,,,,,,0
729,Dover,,39.1402,-75.4611,Dover,DE,US,Kent,America/New_York,EST,-5,,AWOS,16,2007-12-11 21:55,33,,0
730,Cape May Airport,,39.0108,-74.9079,Lower Township,NJ,US,Cape May,America/New_York,EST,-5,,AWOS,9,2007-12-11 21:55,33,,0
731,Georgetown,,38.6897,-75.3625,Georgetown,DE,US,Sussex,America/New_York,EST,-5,,ASOS,52,2007-12-11 21:54,32,,0
732,Delaware Bay Buoy,,38.461,-74.703,,DE,,,America/New_York,EST,-5,,Buoy,0,,16,,0
733,Ocean City Airport,,38.3091,-75.1233,Berlin,MD,US,Worcester,America/New_York,EST,-5,,ASOS,6,2007-12-11 21:53,32,,0
734,Salisbury,,38.3395,-75.5037,Salisbury,MD,US,Wicomico,America/New_York,EST,-5,,ASOS,52,2007-12-11 21:54,32,,0
735,Allentown,,40.6498,-75.4477,Catasauqua,PA,US,Lehigh,America/New_York,EST,-5,,ASOS,380,2007-12-11 21:51,32,,0
736,Doylestown,,40.3302,-75.1229,Doylestown,PA,US,Bucks,America/New_York,EST,-5,,ASOS,393,2007-12-11 21:45,32,,0
738,NE Philadelphia Airport,,40.079,-75.0133,Philadelphia,PA,US,Philadelphia,America/New_York,EST,-5,,ASOS,121,2007-12-11 21:54,32,,0
739,South Jersey Airport,,39.9408,-74.8408,Lumberton,NJ,US,Burlington,America/New_York,EST,-5,,ASOS,52,2007-12-11 21:54,32,,0
740,Wilmington Airport-New Castle,,39.6744,-75.6057,New Castle,DE,US,New Castle,America/New_York,EST,-5,,ASOS,82,2007-12-11 21:51,32,,0
742,Atlantic City Airport,,39.452,-74.567,Egg Harbor City,NJ,US,Atlantic,America/New_York,EST,-5,,ASOS,62,2007-12-11 21:54,26,,0
744,Monmouth Airport,,40.1822,-74.1207,Wall Township,NJ,US,Monmouth,America/New_York,EST,-5,,AWOS,147,2007-12-11 21:55,33,,0
746,Newark,,40.6827,-74.1693,Elizabeth,NJ,US,Union,America/New_York,EST,-5,,ASOS,29,2007-12-11 21:51,32,,0
747,La Guardia,,40.7795,-73.8803,,NY,US,Queens,America/New_York,EST,-5,,ASOS,29,2007-12-11 21:51,32,,0
748,JFK,,40.6392,-73.7639,,NY,US,Queens,America/New_York,EST,-5,,ASOS,22,2007-12-11 21:51,32,,0
749,Long Island Buoy,,40.251,-73.164,Fire Island,NY,US,New York,America/New_York,EST,-5,,Buoy,0,,16,,0
750,Long Island Airport,,40.7939,-73.1018,Ronkonkoma,NY,US,Suffolk,America/New_York,EST,-5,,ASOS,98,2007-12-11 21:56,32,,0
752,Suffolk County,,40.8505,-72.6193,Hampton Bays,NY,US,Suffolk,America/New_York,EST,-5,,ASOS,39,2007-12-11 21:53,32,,0
755,Montauk Airport,,41.073,-71.9235,Montauk,NY,US,Suffolk,America/New_York,EST,-5,,ASOS,6,2007-12-11 21:54,32,,0
757,Block Island Airport,,41.17,-71.582,,RI,,,America/New_York,EST,-5,,AWOS,,2007-12-11 21:55,33,,0
758,Troutdale Airport,,45.5493,-122.41051,,OR,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,,,0
759,The Dalles-Airport,,45.616,-121.164,,OR,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,,,0
760,Hermiston,,45.82583,-119.26111,,OR,,,America/Los_Angeles,PST,-8,,ASOS,,2007-12-11 21:53,,,0
761,Pendleton,,45.698,-118.856,,OR,,,America/Los_Angeles,PST,-8,,ASOS,33,2007-12-11 21:53,1486,,0
762,Manchester Airport,,42.9392,-71.4369,Manchester,NH,US,Hillsborough,America/New_York,EST,-5,,ASOS,226,2007-12-11 21:53,32,,0
763,Nashua,,42.7849,-71.5195,Nashua,,US,Hillsborough County,America/New_York,EST,-5,,AWOS,196,2007-12-11 21:51,0,,0
764,Lawrence,,42.7125,-71.1257,North Andover,MA,US,Essex,America/New_York,EST,-5,,ASOS,19,2007-12-11 21:54,32,,0
765,Beverly Airport,,42.5841,-70.9153,Beverly,MA,US,Essex,America/New_York,EST,-5,,ASOS,101,2007-12-11 21:53,32,,0
766,Fitchburg,,42.555,-71.757,Fitchburg,MA,US,Worcester,America/New_York,EST,-5,,ASOS,364,2007-12-11 21:52,32,,0
767,Hanscom,,42.4681,-71.2946,Concord,MA,US,Middlesex,America/New_York,EST,-5,,ASOS,121,2007-12-11 21:56,32,,0
768,Logan Airport,,42.3606,-71.0097,Boston,MA,US,Suffolk,America/New_York,EST,-5,,ASOS,19,2007-12-11 21:54,26,,0
769,Worcester,,42.2705,-71.873,Worcester,MA,US,Worcester,America/New_York,EST,-5,,ASOS,334,2007-12-11 21:54,32,,0
770,Norwood,,42.1912,-71.1733,Norwood,MA,US,Norfolk,America/New_York,EST,-5,,ASOS,16,2007-12-11 21:53,32,,0
771,Plymouth,,41.9085,-70.7279,Plymouth,MA,US,Plymouth,America/New_York,EST,-5,,ASOS,49,2007-12-11 21:52,32,,0
772,Provincetown,,42.0702,-70.2233,Provincetown,MA,US,Barnstable County,America/New_York,EST,-5,,AWOS,6,2007-12-11 21:55,33,,0
773,Boston Buoy,,42.346,-70.651,Scituate,MA,US,Suffolk County,America/New_York,EST,-5,,Buoy,0,,16,,0
774,New Bedford Airport,,41.6791,-70.9591,New Bedford,MA,US,Bristol,America/New_York,EST,-5,,ASOS,78,2007-12-11 21:53,26,,0
775,Taunton Airport,,41.8756,-71.0208,Taunton,MA,US,Bristol,America/New_York,EST,-5,,ASOS,29,2007-12-11 21:52,32,,0
776,Otis AFB,,41.6608,-70.52211,Sandwich,MA,US,Barnstable,America/New_York,EST,-5,,ASOS,127,2007-12-11 21:55,32,,0
777,Chatham Airport,,41.6878,-69.9932,Chatham,MA,US,Barnstable,America/New_York,EST,-5,,ASOS,62,2007-12-11 21:52,32,,0
778,Hyannis Airport,,41.6719,-70.2697,Barnstable,MA,US,Barnstable,America/New_York,EST,-5,,ASOS,39,2007-12-11 21:56,32,,0
779,Nantucket Airport,,41.254,-70.0589,Nantucket,MA,US,Nantucket,America/New_York,EST,-5,,ASOS,42,2007-12-11 21:53,32,,0
780,Martha's Vineyard,,41.393,-70.6159,West Tisbury,MA,US,Dukes County,America/New_York,EST,-5,,ASOS,62,2007-12-11 21:53,32,,0
781,Buzzards Bay Buoy,,41.397,-71.033,Little Compton,MA,US,Newport,America/New_York,EST,-5,,C-MAN,0,,80,,0
782,Pawtucket,,41.9168,-71.4924,Smithfield,RI,US,Providence County,America/New_York,EST,-5,,AWOS,415,2007-12-11 21:55,0,,0
783,Warwick,,41.7225,-71.4325,Warwick,RI,US,Kent,America/New_York,EST,-5,,ASOS,55,2007-12-11 21:51,32,,0
784,Conimicut Light,,41.717,-71.3451,Barrington,RI,US,Bristol,America/New_York,EST,-5,,COOPS,0,2007-12-12 0:06,68,,0
786,Prudence Island,,41.638,-71.34,Barrington,RI,US,Bristol,America/New_York,EST,-5,,COOPS,39,2007-12-12 0:00,29,,0
788,Newport Airport,,41.5299,-71.2833,Middletown,RI,US,Newport,America/New_York,EST,-5,,ASOS,160,2007-12-11 21:53,32,,0
789,Westerly Airport,,41.3509,-71.8054,Westerly,RI,US,Washington,America/New_York,EST,-5,,ASOS,68,2007-12-11 21:53,32,,0
791,Berlin,,44.576,-71.1782,Milan,NH,US,Coos,America/New_York,EST,-5,,ASOS,1125,2007-12-11 21:52,32,,0
792,Whitefield,,44.3659,-71.5522,Whitefield,NH,US,Coos,America/New_York,EST,-5,,ASOS,1046,2007-12-11 21:48,32,,0
793,Morrisville,,44.53444,-72.61444,,VT,,,America/New_York,EST,-5,,ASOS,,2007-12-11 21:54,,,0
794,Burlington Airport,,44.46806,-73.15028,,VT,,,America/New_York,EST,-5,,ASOS,,2007-12-11 21:54,,,0
795,Mt. Washington,,44.26667,-71.3,Jackson,NH,,Coos,America/New_York,EST,-5,,,5653,2007-12-11 21:47,0,,0
796,Montpelier Airport,,44.20333,-72.57944,,VT,,,America/New_York,EST,-5,,ASOS,,2007-12-11 21:51,,,0
797,Rutland,,43.53333,-72.95,,VT,,,America/New_York,EST,-5,,,,2007-12-11 21:55,,,0
798,Lebanon,,43.6304,-72.3048,Lebanon,NH,US,Grafton,America/New_York,EST,-5,,ASOS,544,2007-12-11 21:53,32,,0
799,Laconia,,43.5718,-71.4253,Gilford,NH,US,Belknap County,America/New_York,EST,-5,,AWOS,536,2007-12-11 21:55,33,,0
800,Springfield,,43.3421,-72.5213,Springfield,VT,US,Windsor,America/New_York,EST,-5,,ASOS,590,2007-12-11 21:54,32,,0
801,Glens Falls,,43.3384,-73.6102,Queensbury,NY,US,Warren,America/New_York,EST,-5,,ASOS,321,2007-12-11 21:53,32,,0
802,Concord Airport,,43.2049,-71.5026,Concord,NH,US,Merrimack,America/New_York,EST,-5,,ASOS,337,2007-12-11 21:51,32,,0
803,Bennington,,42.8935,-73.2488,Bennington,VT,US,Bennington,America/New_York,EST,-5,,ASOS,790,2007-12-11 21:54,32,,0
804,Keene,,42.89,-72.2695,Swanzey,NH,US,Cheshire County,America/New_York,EST,-5,,AWOS,472,2007-12-11 21:55,33,,0
805,Schenectady,,42.8497,-73.9335,Scotia,NY,US,Schenectady County,America/New_York,EST,-5,,AWOS,321,2007-12-11 22:00,0,,0
806,Albany Airport,,42.7472,-73.7991,Latham,NY,US,Albany,America/New_York,EST,-5,,ASOS,305,2007-12-11 21:51,32,,0
807,N. Adams,,42.6973,-73.1697,North Adams,MA,US,Berkshire,America/New_York,EST,-5,,ASOS,702,2007-12-11 21:52,32,,0
808,Orange,,42.57,-72.287,Orange,MA,US,Franklin,America/New_York,EST,-5,,ASOS,918,2007-12-11 21:52,32,,0
809,Pittsfield,,42.4268,-73.2891,Pittsfield,MA,US,Berkshire,America/New_York,EST,-5,,ASOS,1263,2007-12-11 21:54,32,,0
810,Chicopee,,42.2005,-72.5247,Ludlow,MA,US,Hampden,America/New_York,EST,-5,,ASOS,255,2007-12-11 21:55,32,,0
811,Westfield,,42.16,-72.7124,Westfield,MA,US,Hampden,America/New_York,EST,-5,,ASOS,272,2007-12-11 21:53,32,,0
812,Pensacola NAS,,30.3564,-87.3233,Pensacola,FL,US,Escambia County,America/Chicago,CST,-6,,ASOS,,2007-12-11 21:56,33,,0
813,Hartford,,41.7352,-72.6512,Hartford,CT,US,Hartford,America/New_York,EST,-5,,ASOS,32,2007-12-11 21:53,32,,0
814,Meriden Airport,,41.5097,-72.8278,Wallingford,CT,US,New Haven,America/New_York,EST,-5,,ASOS,101,2007-12-11 21:53,32,,0
815,Oxford,,41.4741,-73.1352,Oxford,CT,US,New Haven County,America/New_York,EST,-5,,AWOS,698,2007-12-11 21:55,0,,0
816,New Haven Airport,,41.259,-72.8891,New Haven,CT,US,New Haven,America/New_York,EST,-5,,ASOS,22,2007-12-11 21:53,32,,0
817,Danbury,,41.3722,-73.4834,Danbury,CT,US,Fairfield,America/New_York,EST,-5,,ASOS,492,2007-12-11 21:53,26,,0
818,Bridgeport Airport,,41.1642,-73.1266,Stratford,CT,US,Fairfield,America/New_York,EST,-5,,ASOS,6,2007-12-11 21:52,26,,0
819,White Plains,,41.0623,-73.7046,Purchase,NY,US,Westchester,America/New_York,EST,-5,,ASOS,439,2007-12-11 21:56,32,,0
820,New London Airport,,41.3279,-72.0489,Groton,CT,US,New London,America/New_York,EST,-5,,ASOS,9,2007-12-11 21:56,32,,0
821,Huron North Buoy,,45.35,-82.84,,ON,,,America/New_York,EST,-5,,,,2008-06-09 23:50,,,0
822,Wiarton,,44.75,-81.1,,ON,,,America/New_York,EST,-5,,,,2007-12-11 22:00,,,0
823,S. Georgian Bay,,44.94,-80.63,,ON,,,America/New_York,EST,-5,,,,,,,0
824,Huron Mid Buoy,,44.28,-82.42,,ON,,,America/New_York,EST,-5,,,,2008-07-08 19:50,,,0
825,South Lake Huron Buoy,,43.54,-82.08,,ON,,,America/New_York,EST,-5,,,,,,,0
